RecordID,Area,VehPower,VehBrand,VehGas,Region,DrivAgeBand,DensityBand,VehAgeBand,severity_predicted,severity
1,3,0,3,1,19,1,2,12,1512.018514944203,2838.07
1,4,1,3,1,20,3,4,1,1649.7808643281196,1198.0
1,0,4,3,0,0,4,0,9,1974.2809830434362,964.385
1,3,6,3,1,20,5,5,1,2249.0815932077703,1204.0
1,5,6,3,1,0,3,7,1,1400.3355361133647,1204.0
1,3,0,3,1,20,1,5,1,2134.2123030757916,602.0
1,2,7,3,0,17,2,3,1,1585.2381611356864,1204.0
1,3,0,3,0,20,2,5,1,2370.2412796734425,1204.0
1,3,7,3,0,7,3,2,1,1633.2565180602694,1204.0
1,4,4,3,0,15,3,4,1,1516.3960304233412,1204.0
1,4,0,3,1,17,2,4,12,1264.9401618797895,602.0
1,2,2,3,0,18,5,5,1,2054.832928719569,1204.0
1,1,3,3,0,15,2,6,1,1561.599268885823,556.14
1,0,0,3,1,12,1,0,1,1628.2648776669591,1204.0
1,4,0,3,0,17,5,4,1,1573.1004431160234,1046.11
1,4,0,3,0,20,1,4,1,1814.5521324970407,1204.0
1,2,3,3,1,11,1,3,1,1305.328724304502,526.92
1,4,8,3,0,0,3,4,1,1714.4582899704974,602.0
1,3,0,6,1,0,3,5,2,1143.3684591571741,736.08
1,4,8,3,0,0,4,7,1,1590.152519022017,2018.44
1,3,0,3,0,19,3,5,9,1758.7381407390944,1204.0
1,4,3,3,1,14,3,4,1,1410.2452606612715,989.61
1,3,4,3,0,0,3,2,1,1395.940293258708,1204.0
1,0,0,3,0,17,3,0,9,1344.6762711475653,1204.0
1,4,0,3,1,14,1,4,1,1683.2439243733866,1700.0
1,3,4,3,0,0,3,5,1,1456.313238717255,1204.0
1,4,0,3,1,0,3,4,1,1378.6194543419829,1204.0
1,1,6,3,0,7,3,6,7,1360.065444154166,1204.0
1,0,8,3,0,2,1,0,1,2094.905327905213,1204.0
1,1,2,3,0,15,4,6,1,1675.4522017552413,1204.0
1,4,3,3,0,0,4,7,16,1696.3740354418496,1162.67
1,5,3,3,0,0,2,7,0,1494.632419110251,1204.0
1,0,0,3,0,11,2,0,1,1572.0410362732248,1204.0
1,3,7,3,0,3,4,5,1,1698.93377224234,1204.0
1,0,0,3,1,11,5,0,1,1984.2089308576903,3219.333333333333
1,2,6,3,0,20,4,5,1,2365.8458012570036,1204.0
1,4,4,3,0,0,3,7,1,1422.9053551705445,1204.0
1,3,4,3,0,0,3,5,1,1456.313238717255,1204.0
1,4,4,3,1,20,3,4,1,1622.3157568516808,579.0699999999998
1,3,0,3,0,15,2,5,1,1321.029304433615,1204.0
1,1,8,3,0,14,1,6,13,2461.655285090266,1204.0
1,4,8,3,1,20,3,4,9,3493.868735888305,1204.0
1,2,2,0,0,4,4,1,3,1347.4875368903456,602.0
1,0,1,0,1,4,3,0,2,1374.6255414308089,1204.0
1,0,0,6,1,4,5,0,2,1658.1189338964762,1204.0
1,0,1,0,1,4,5,0,12,1407.6087123276054,1513.2
1,2,2,0,1,5,4,3,11,1717.4708019321458,1204.0
1,2,2,6,1,4,5,5,7,1460.486058764886,1204.0
1,2,3,10,1,6,3,3,12,1541.8825816120295,1204.0
1,0,1,6,0,4,3,0,8,1376.277637830879,2875.18
1,3,3,6,1,13,3,5,13,1624.488954896094,1204.0
1,0,6,2,1,4,4,0,4,1780.8289496135883,1204.0
1,2,5,6,1,4,5,1,3,1375.4842936880864,1204.0
1,1,7,6,1,4,4,6,3,1592.694104200684,1204.0
1,3,1,8,1,17,5,2,7,1400.4690600810334,1204.0
1,0,0,2,0,4,3,0,16,1512.2239855316584,1871.56
1,0,3,6,1,13,5,0,7,1511.7497234933742,1204.0
1,0,0,0,1,4,5,0,8,1668.033927175029,824.29
1,2,3,6,1,12,4,5,8,1359.1147380592372,1204.0
1,0,2,6,0,4,5,0,7,1680.2691734701555,2704.0
1,2,2,0,0,4,4,1,12,1354.8955986159096,1017.71
1,1,3,6,1,4,5,6,2,1434.941100737301,1204.0
1,0,2,4,0,4,5,0,13,1621.1848461820464,1204.0
1,1,3,6,1,15,5,6,3,1648.4405809138598,6204.0
1,0,1,6,0,4,5,0,6,1342.7909667234164,1204.0
1,1,3,6,1,4,5,6,16,1603.9714483925804,167.65
1,4,3,8,1,0,3,4,9,1761.524544721165,4667.48
1,0,2,6,0,4,2,0,14,1612.8059954049656,1204.0
1,2,2,6,0,4,5,3,16,1371.0458080262504,1204.0
1,2,0,0,1,12,4,5,11,1417.0776836293016,382.43
1,2,2,0,1,4,5,3,4,1290.2639016596515,1204.0
1,2,2,6,0,5,3,1,12,1790.2014703391355,1204.0
1,1,2,0,1,12,5,6,5,1483.7014362678437,1204.0
1,2,3,0,0,12,4,1,2,1462.7393922400327,1204.0
1,2,2,7,1,12,3,3,14,1382.573817305321,3096.47
1,3,7,6,1,0,3,5,15,1576.9912329927724,1204.0
1,3,2,0,0,11,2,5,14,2242.978615821913,1204.0
1,0,0,6,1,4,5,0,8,1410.222469055531,1204.0
1,2,3,6,0,4,5,5,15,1523.1485344089392,95.05
1,0,1,6,1,4,5,0,14,1523.8503859421214,68.27
1,0,0,0,1,4,5,0,10,1577.5094920528034,1204.0
1,2,2,6,0,12,3,3,11,1375.2516964406664,1204.0
1,2,1,0,0,5,5,3,11,1504.9114135322318,1004.44
1,2,1,7,1,12,4,5,2,1514.5279588034782,1204.0
1,2,2,9,1,4,2,1,8,1329.2573503909477,1204.0
1,1,0,0,1,5,3,6,11,1481.7147746062276,2287.5
1,2,2,0,0,17,3,3,13,1478.7390427193523,1204.0
1,3,1,6,1,17,5,5,10,1541.3846597701956,2007.97
1,3,1,8,1,20,4,5,12,1606.7517541215336,483.14
1,3,0,0,1,0,3,2,14,1290.6502226490331,781.8
1,2,3,2,0,12,4,3,2,1353.5921492329262,1204.0
1,0,6,0,1,4,3,0,15,1534.5848770234911,1204.0
1,4,0,0,1,4,4,4,7,1289.8124493074056,1204.0
1,2,2,10,1,4,2,1,15,1484.4566643171327,602.0
1,4,3,7,1,11,2,4,15,1392.1706171522935,2000.0
1,0,2,8,1,4,1,0,10,1810.6709743588467,352.0
1,0,1,6,0,4,2,0,6,1218.6631145257966,1204.0
1,3,3,2,0,12,4,5,2,1400.4428251320235,1204.0
1,3,1,8,0,12,4,5,3,1382.238158456902,191.71
1,2,2,6,0,4,4,1,6,1344.515396782201,230.24
1,0,4,0,0,4,2,0,6,1203.4866113282555,1204.0
1,2,2,6,0,15,1,1,13,1537.6998558890139,4537.690000000001
1,0,2,6,0,16,2,0,15,1516.1445792872175,119.6
1,0,7,6,1,11,5,0,6,2021.792763130944,1204.0
1,1,2,10,1,11,3,6,15,1675.7298741785658,1204.0
1,0,2,7,0,11,3,0,4,1633.5523427820108,1204.0
1,1,0,0,1,4,5,6,8,1314.1040779101622,1204.0
1,1,2,6,0,4,1,6,13,1508.7415234017185,602.0
1,0,3,0,1,4,2,0,6,1393.8243295849375,1204.0
1,0,2,0,1,4,4,0,16,1480.1298659187214,1204.0
1,0,2,6,0,4,4,0,6,1664.3849969151709,1204.0
1,2,3,0,0,4,3,3,13,1390.9634093676632,3204.0
1,0,7,0,1,4,3,0,4,1617.8377814737137,602.0
1,2,1,6,0,11,1,1,14,1350.908728625905,1204.0
1,3,2,0,1,12,3,2,8,1324.759401770439,1204.0
1,3,5,0,0,12,2,5,10,1672.1925754775389,1204.0
1,2,4,10,0,12,4,1,6,1544.275287919861,1506.955
1,3,5,0,0,12,3,2,12,1594.507008264233,989.34
1,2,0,10,1,4,1,5,2,1494.6317083461959,186.18
1,2,1,7,0,4,2,5,14,1135.7666811530873,1204.0
1,2,1,0,1,13,5,1,15,1684.5543024143183,1204.0
1,4,1,7,1,6,1,4,11,1679.73515084738,1204.0
1,2,0,0,1,6,5,3,14,1524.5976961542883,1204.0
1,1,4,0,0,4,4,6,2,1356.1952600834782,1204.0
1,0,2,6,0,4,3,0,8,2158.7010310625005,375.0
1,0,1,6,0,4,5,0,5,1365.9295239882206,1204.0
1,3,8,2,1,4,4,5,8,1424.6361805812135,80.5
1,2,6,6,0,14,5,3,6,1482.3386098077272,1204.0
1,0,2,6,0,18,0,0,4,1856.564244642666,75.95
1,0,4,6,0,13,4,0,7,1337.773063395487,602.0
1,3,3,3,1,0,4,2,12,1664.129157636009,1204.0
1,1,3,0,1,11,1,6,1,1390.8887263319061,788.885
1,2,6,3,0,4,5,1,8,1462.9846133903668,1204.0
1,4,1,8,0,17,4,7,14,1286.6261059553503,9.0
1,4,3,2,0,17,1,4,2,1530.6636932118986,105.2
1,4,0,6,1,17,4,4,13,1239.6711277858285,31.05
1,3,1,6,1,17,4,2,13,1361.0810424275132,1204.0
1,3,0,0,0,17,2,2,8,1246.1704752723153,1204.0
1,2,2,6,1,4,4,3,8,1338.863492902099,1204.0
1,2,3,0,0,4,5,1,12,1271.4056953967045,1204.0
1,0,1,0,1,4,5,0,10,1678.3446831109932,442.83
1,3,2,0,1,4,1,2,11,2143.711792953081,1204.0
1,0,3,0,0,4,1,0,14,1247.2673874792665,409.45
1,4,5,7,1,4,3,4,8,1457.6979058182303,2204.0
1,4,6,9,0,4,1,4,6,1521.7010646764115,1701.3
1,4,2,0,0,0,4,4,11,2079.2608043555824,1204.0
1,2,2,8,1,4,3,3,6,1265.0414033094305,1204.0
1,3,2,0,0,4,3,2,3,1264.5693457044613,1204.0
1,3,2,7,1,20,0,5,13,2299.518004228781,3695.83
1,3,2,0,0,4,1,2,13,2072.639933524252,1204.0
1,3,2,9,1,8,3,5,7,1636.6628016129987,1204.0
1,3,1,0,1,8,5,2,8,1345.7214646429916,1204.0
1,3,2,0,1,8,5,2,5,1366.1800312513203,1204.0
1,3,2,6,0,8,5,5,14,1629.698994656582,1204.0
1,2,2,0,0,4,2,1,6,1243.4850914150416,1204.0
1,0,1,9,0,4,2,0,16,1156.221047104321,1909.18
1,1,2,6,0,4,3,6,14,1509.1937459552814,602.0
1,2,3,2,1,4,1,3,11,1688.1083911803262,1204.0
1,1,1,6,1,4,2,6,11,1337.3943311615858,467.69
1,2,5,6,1,4,0,3,6,2705.4193650998814,1204.0
1,0,0,10,1,4,0,0,8,1500.975053190396,1204.0
1,0,4,1,1,4,3,0,7,1463.045380156236,1881.64
1,1,3,0,1,4,0,6,10,2297.7506254875975,1204.0
1,2,0,6,1,4,0,3,4,2579.9030969585356,1204.0
1,2,7,2,0,4,1,1,10,1743.424712801421,1204.0
1,1,2,0,0,4,4,6,15,1527.462567299302,1231.99
1,2,3,6,1,11,1,3,16,1222.236308283564,1092.33
1,0,7,0,0,4,1,0,5,1830.191337934538,1204.0
1,1,3,9,0,4,2,6,3,1193.2372810000384,1204.0
1,3,3,0,0,17,5,2,16,1786.5256633595075,1204.0
1,4,2,0,0,0,2,7,11,2379.270006796589,1204.0
1,5,2,0,1,0,4,7,5,1129.9290517249503,200.0
1,5,0,7,1,0,1,7,10,1300.7469603970371,1204.0
1,0,3,0,0,0,4,0,12,1374.900699828294,1405.8
1,5,1,0,1,0,4,7,7,1158.9716924491765,1204.0
1,3,0,6,1,17,2,5,6,1308.3181509870365,1204.0
1,2,1,9,0,17,5,3,4,1660.8946686906493,1204.0
1,2,2,6,0,17,3,1,12,1438.8794248218378,835.05
1,3,3,8,1,17,1,2,14,1443.9439546598549,3204.0
1,2,2,9,1,19,3,3,15,1452.9355350916862,470.56
1,3,3,6,0,5,5,2,16,1680.4362332366757,1204.0
1,2,3,6,0,5,3,3,5,1263.0245679207533,115.07
1,5,0,0,1,0,2,7,15,1155.6793610262105,76.54
1,2,3,6,1,12,5,3,14,1344.3803064298806,1204.0
1,0,0,8,0,4,2,0,16,1175.89049405587,1204.0
1,2,2,6,0,4,5,3,11,1486.5794479892577,1204.0
1,3,2,7,0,4,2,2,12,1712.0911261451581,77.0
1,3,2,0,0,4,5,2,15,2285.651520748332,1204.0
1,3,2,0,0,4,3,5,3,1557.7920185039748,469.47
1,2,1,7,0,4,1,3,13,1166.0042912415502,1216.76
1,3,1,6,0,4,3,5,8,1335.9591225787972,1204.0
1,3,2,0,0,5,2,2,4,1382.1922577354314,3302.0
1,3,5,8,0,4,5,2,3,1470.229500790936,1204.0
1,5,2,0,0,0,3,7,4,1166.6008092425677,1030.44
1,2,3,6,0,4,3,3,11,1365.1444224762242,3742.3
1,5,1,0,1,0,4,7,10,1371.1818955878957,3926.37
1,3,3,4,1,4,2,5,16,1455.1738767018098,1204.0
1,3,10,7,1,4,3,5,16,2282.0319299346493,1204.0
1,4,5,0,0,17,5,7,11,2336.0684642830224,1204.0
1,4,3,0,1,17,5,7,14,2384.8163078720113,1204.0
1,2,6,0,0,17,2,3,15,1655.1367531521091,1204.0
1,2,2,6,0,17,3,3,12,1375.9796141932802,1204.0
1,3,1,6,1,17,4,5,13,1376.709195085457,1204.0
1,3,2,0,0,17,1,2,14,1992.023236315706,1317.84
1,3,3,6,1,8,4,2,4,1318.0758790472482,1204.0
1,2,3,1,0,8,2,3,15,1345.5971465480823,1204.0
1,2,2,6,0,8,2,1,14,1468.718501261105,780.02
1,4,1,0,1,20,3,4,4,2035.3734922347462,3398.0
1,3,1,0,1,8,5,5,15,1458.933640947007,1128.48
1,3,3,6,1,8,5,2,14,1490.0615314404777,1204.0
1,3,3,9,1,8,5,2,14,1745.4000620217944,74.0
1,2,7,0,1,12,2,5,4,1687.585704204425,1204.0
1,2,1,10,0,4,3,1,12,1613.7075007600056,7429.07
1,4,1,6,0,17,3,7,11,1388.060248206727,1204.0
1,3,3,7,0,13,1,5,6,1381.270952324674,918.26
1,1,1,0,1,12,3,6,16,1665.6354184859013,1204.0
1,2,2,0,0,11,1,1,5,1450.9737989215034,1204.0
1,3,0,6,1,11,4,5,15,1299.509515437317,1204.0
1,2,3,9,1,11,3,3,12,1253.0695011299306,1204.0
1,2,0,3,1,11,4,3,13,1198.497209084651,101.82
1,4,1,6,1,11,3,4,11,1262.0861534675746,57.23
1,3,1,7,1,0,3,2,7,1176.831566555171,1204.0
1,4,0,5,1,0,3,4,8,1237.6129669829702,626.73
1,3,2,0,1,0,4,2,4,1291.6353755176228,2887.01
1,3,8,0,0,0,3,2,9,1572.543416869158,1204.0
1,0,0,9,1,4,5,0,3,1642.293607429441,938.93
1,4,1,6,0,17,1,4,15,1243.2473847764213,2071.99
1,2,1,7,0,4,2,3,4,1224.009940408071,1204.0
1,2,3,0,0,4,4,5,16,1522.758767266548,1204.0
1,0,1,6,0,4,5,0,12,1563.6979669348707,6698.08
1,1,1,0,0,4,3,6,14,1451.22808112122,1870.91
1,0,6,4,0,4,5,0,12,1848.185044055504,1204.0
1,0,1,0,1,4,3,0,3,1405.6106485984399,1204.0
1,5,1,7,0,0,1,7,12,1207.5171494040408,292.38
1,1,3,6,0,4,5,6,16,1558.1071072071222,1244.4
1,1,1,7,0,4,2,6,16,1087.7205404084934,684.74
1,0,4,6,0,4,2,0,8,2060.0143160191665,4636.24
1,2,2,6,0,17,1,5,13,1780.0108272888326,1544.28
1,4,2,0,1,17,2,7,15,2745.042647602037,1204.0
1,4,1,6,0,17,2,7,10,1375.1533735856576,1204.0
1,4,1,10,1,17,2,4,13,1312.5419146859638,1204.0
1,0,4,6,0,17,5,0,10,1392.2870520531515,1204.0
1,4,0,0,1,17,3,7,8,1278.6120392555601,3428.45
1,4,1,6,1,17,5,7,12,1393.940145782096,1204.0
1,3,2,0,1,17,3,2,8,1301.1932182917128,1204.0
1,4,3,10,0,17,3,7,13,1795.0724415981085,757.14
1,4,3,0,1,17,3,7,13,2337.7430515385463,117.66
1,4,2,0,1,17,2,7,16,2754.329884762236,22600.0
1,0,3,0,0,4,5,0,10,1763.4859219809023,1204.0
1,2,2,7,0,12,4,5,14,1840.6073448419922,1662.43
1,4,2,10,0,12,4,4,15,1627.170385083805,1204.0
1,0,2,0,0,4,4,0,15,1250.3442274068645,1204.0
1,2,0,0,1,4,3,1,2,1288.3932343608624,1367.6
1,1,2,7,0,6,4,6,13,1880.8694528143317,1204.0
1,2,3,10,1,4,3,5,16,1644.4821504309564,70.78
1,0,2,0,0,4,1,0,8,1824.189941629884,47.08
1,2,0,9,1,4,2,1,6,1202.3948431249596,1204.0
1,4,0,10,0,0,1,7,11,1359.3457060835935,1204.0
1,5,0,10,1,0,1,7,12,1190.9280159601683,872.89
1,2,0,10,1,12,4,3,15,1401.3339209829303,602.0
1,3,0,8,0,4,4,5,12,1346.4820783634734,1204.0
1,3,3,6,1,4,2,2,3,1209.7185668470033,1204.0
1,3,1,7,1,14,2,2,5,1246.4116028377803,1222.0
1,4,5,7,0,4,2,4,12,1407.7251154662345,904.02
1,4,3,6,1,4,5,4,11,1806.529895442868,1413.96
1,1,0,0,0,14,4,6,8,1448.353042412643,1204.0
1,4,0,6,1,14,1,4,4,1935.3502534253075,1204.0
1,2,2,0,0,14,4,1,11,1540.1786932267887,250.11
1,0,2,0,0,15,1,0,6,1244.4803046489105,736.74
1,2,2,6,0,14,4,1,4,1443.612051023152,1204.0
1,0,4,6,0,14,3,0,7,1227.0828138127372,1204.0
1,2,3,6,1,8,5,5,14,1415.7566704418614,1204.0
1,2,2,8,1,8,3,5,13,1587.5810584306444,1204.0
1,2,2,6,0,14,5,3,14,1356.2141437102325,2204.0
1,4,1,0,0,14,5,4,10,1578.9860590369901,152.45
1,3,0,6,1,14,3,2,16,1520.9491942206992,8356.45
1,3,9,9,1,14,2,2,13,2524.6616026296774,1204.0
1,0,1,9,0,14,1,0,11,1380.4024241130685,1204.0
1,5,0,7,1,0,1,7,11,1282.3690779408507,1204.0
1,4,5,3,0,17,2,4,11,1497.7243479938081,148.08
1,2,2,0,1,17,2,3,15,1576.9981027255694,110.69
1,2,3,8,1,17,2,3,11,1288.3164109122765,1204.0
1,4,3,6,1,17,5,4,6,1317.4212757885075,1204.0
1,2,1,10,1,20,4,5,10,1739.5342553650962,1204.0
1,3,7,2,1,20,2,2,13,2664.7839159885652,1204.0
1,4,3,7,1,20,4,4,10,1585.291474163429,602.0
1,4,1,7,0,20,5,4,4,2140.7476985982457,1204.0
1,4,3,6,1,20,5,4,4,1965.2769035442311,1204.0
1,4,1,0,1,20,3,4,2,1512.0570128212482,200.0
1,4,0,0,1,20,5,4,12,1852.5777850737018,1204.0
1,4,11,1,1,20,2,4,11,3502.5843519958225,70.0
1,4,6,6,0,20,2,4,5,2350.3552815521807,1204.0
1,1,5,4,1,17,5,6,8,1590.7208147335489,602.0
1,2,2,6,0,17,5,5,3,1580.3776254442544,1204.0
1,3,1,6,0,17,3,2,3,1331.6133936540814,1000.0
1,1,2,7,0,17,4,6,11,1590.023904814187,1204.0
1,3,2,0,0,17,2,2,6,1285.3276314627112,1204.0
1,3,6,4,1,17,3,5,3,1549.1970884758555,913.34
1,2,3,8,1,14,5,3,14,1460.2815044965384,655.4
1,3,1,0,1,19,5,5,2,1616.7116058876452,1204.0
1,3,0,8,0,20,1,5,9,1824.6164134011713,611.66
1,3,1,6,0,20,2,2,6,1794.4225843703127,1204.0
1,3,0,0,1,20,2,2,8,1610.1887422112286,1204.0
1,2,3,1,0,20,4,1,15,1755.1343040138352,1204.0
1,3,2,7,0,20,2,2,5,1661.61614933286,1726.0
1,2,1,6,1,20,2,1,5,1724.2278313631475,2883.97
1,2,3,0,1,17,4,3,12,1247.5483346491894,1204.0
1,2,1,8,1,17,3,3,11,1423.7443214717248,3204.0
1,0,4,4,0,17,2,0,11,1602.162340428204,1204.0
1,1,3,6,0,17,4,6,5,1358.4571379092627,1204.0
1,2,2,6,0,2,3,3,15,1495.3061638038248,1204.0
1,4,3,6,1,2,3,4,14,1570.5602740252352,375.74
1,2,0,10,1,20,2,3,13,1673.5784896174703,1175.89
1,2,1,6,1,20,3,1,15,1412.8504718004572,1204.0
1,4,3,1,0,20,4,4,16,1866.831183057026,1204.0
1,4,3,0,0,20,3,4,16,1828.6753024919337,1563.71
1,3,2,0,0,20,3,5,3,2222.4446237644033,1204.0
1,4,3,4,0,20,3,4,12,1620.027103118507,1204.0
1,2,0,7,0,9,5,3,10,1441.0005414174746,1204.0
1,3,3,0,1,9,4,2,10,1332.7254335080572,1204.0
1,1,3,6,1,20,5,6,8,2405.625635829966,602.0
1,4,1,8,1,9,2,4,8,1260.7027834828657,1204.0
1,2,2,0,0,9,3,3,13,1355.306233506867,1102.0
1,4,0,7,0,9,2,4,6,1243.4778333536096,1204.0
1,4,2,6,0,9,1,4,12,1552.2155067043805,602.0
1,3,2,3,1,19,5,5,14,2081.2792816234305,526.34
1,4,1,0,1,9,4,4,1,1355.755347458794,1204.0
1,4,1,0,0,9,0,4,3,1874.1903133948765,1204.0
1,4,1,6,1,12,5,4,15,1203.4037889224996,1435.99
1,4,0,3,1,12,5,4,11,1384.2306376368172,1204.0
1,4,0,0,1,17,2,7,14,1602.506111527808,500.0
1,3,1,6,1,17,3,2,9,1390.91808606465,1204.0
1,0,2,6,0,16,5,0,2,2110.2324792739355,1127.41
1,3,2,6,0,7,5,5,13,1667.6066664116888,1204.0
1,2,3,8,0,7,1,1,10,1642.3327137824415,1330.15
1,1,1,9,0,7,2,6,5,1272.6947346938127,154.39
1,3,8,1,0,7,4,5,14,2053.7041064874024,1204.0
1,2,1,6,0,7,3,1,10,1523.0145013031383,1204.0
1,1,2,0,0,7,2,6,2,1359.8279828732245,1204.0
1,3,1,6,1,4,4,2,11,1308.4740342954528,1289.46
1,3,2,3,1,11,4,5,5,1323.7538976323908,1204.0
1,2,0,0,1,11,1,3,16,1187.1557659483378,2991.35
1,2,0,0,1,11,4,3,15,1195.2064490089745,1204.0
1,4,5,0,1,11,0,4,3,1398.3441823650437,607.53
1,0,3,0,1,4,2,0,8,2053.4795410957736,1204.0
1,2,2,0,0,15,2,3,7,1322.7453116361928,602.0
1,1,0,10,1,13,5,6,11,1799.9172979571078,1204.0
1,3,3,4,0,4,3,2,13,1648.1181105019184,1300.0
1,3,1,4,0,4,3,2,16,1362.8527956767243,1204.0
1,3,0,10,1,4,3,2,16,1463.6561813449991,1204.0
1,3,3,0,1,4,5,5,12,1837.1934380628359,212.37
1,3,0,0,1,8,4,2,15,1383.8601980638994,1204.0
1,3,3,8,0,8,5,2,2,1663.5908671381405,3204.0
1,2,5,6,1,8,4,1,2,1542.47768621448,1647.0
1,2,3,6,0,8,3,5,4,1458.8458946273104,1204.0
1,3,0,8,1,8,3,2,13,1428.3878972648824,600.0
1,3,2,0,1,8,5,2,11,1585.5508191236863,1204.0
1,3,2,8,1,20,5,2,6,1779.6302199177785,1204.0
1,5,1,0,1,0,3,7,13,1203.4897813698983,493.68
1,5,2,0,1,0,2,7,5,1109.1069436459422,1204.0
1,3,1,6,0,0,3,5,6,1246.947019200955,1204.0
1,1,2,3,0,17,3,6,13,1883.20614828848,1204.0
1,0,3,6,0,13,5,0,2,1803.7837487429092,1797.36
1,2,7,6,1,13,2,1,4,1759.6580217245514,1204.0
1,4,3,8,0,17,2,4,6,1602.1996723561058,1204.0
1,4,1,6,0,7,4,4,7,1333.3157233852453,1204.0
1,3,3,6,0,7,4,2,3,1385.6153714065063,2408.0
1,3,2,0,0,7,5,5,14,1901.183333306676,1204.0
1,1,3,2,1,14,5,6,12,1706.818625621214,1204.0
1,0,6,3,1,14,4,0,14,1636.954493315045,1204.0
1,0,3,0,1,4,2,0,13,1403.9742628214544,1204.0
1,1,3,0,0,12,2,6,13,1824.5512728657684,1204.0
1,2,4,10,0,17,3,3,14,1238.67547905496,1204.0
1,1,0,0,1,17,3,6,12,1409.5478833850286,152.45
1,3,1,8,1,17,2,2,16,1215.9767900332683,1204.0
1,3,3,4,1,20,3,5,11,1634.3199923417994,2264.52
1,4,1,0,0,17,2,4,2,1368.0198382756457,1204.0
1,2,0,6,1,4,2,1,7,1260.87741657469,1204.0
1,0,3,6,0,4,1,0,6,1389.0809248128803,1204.0
1,2,3,1,0,4,5,1,16,1349.1016883350594,815.34
1,3,6,6,1,13,1,2,16,1657.427475152942,527.0
1,2,2,6,0,8,3,5,16,1592.6976233283212,1204.0
1,5,7,6,1,0,4,7,14,1566.1864711515452,1204.0
1,2,7,6,1,4,4,5,7,1481.4031510005123,1204.0
1,2,2,6,0,4,3,3,2,1437.8110596565984,625.0
1,2,1,7,1,4,2,1,4,1203.248968075236,1204.0
1,3,0,6,1,4,5,2,0,1379.1987208060405,953.16
1,0,0,6,0,12,1,0,2,1516.9741115259787,1092.63
1,3,1,6,1,12,5,5,7,1294.2427929334644,1204.0
1,3,2,6,0,12,3,5,12,1704.12524458363,1204.0
1,3,2,6,0,4,1,2,15,1678.4663631502603,1153.77
1,0,1,0,0,4,3,0,12,1347.7610421016923,231.4
1,3,8,1,0,20,3,5,7,2957.748773842833,185.99
1,4,2,0,0,20,3,4,3,2296.8764741169225,1204.0
1,0,3,0,1,5,1,0,8,2279.3067468894787,8073.61
1,3,3,0,1,4,3,2,6,1256.1159655755887,28.07
1,3,0,6,1,11,5,2,16,1253.8892706766603,1204.0
1,3,1,8,0,11,1,2,14,1269.5488037207438,1204.0
1,3,1,6,0,20,5,5,12,1911.2935339019107,1204.0
1,4,1,0,1,20,3,4,8,1817.3169584063914,1204.0
1,4,1,7,0,20,3,4,14,1413.0856471816653,1204.0
1,4,1,7,1,20,3,4,13,1349.2509282852886,3000.0
1,0,0,6,1,4,4,0,11,1351.5651805522614,1204.0
1,3,3,9,0,11,1,2,12,1607.3513562060043,63.87
1,3,1,9,0,11,2,2,3,1405.8081391783046,1204.0
1,3,2,0,0,11,4,2,16,2063.900695504659,1204.0
1,2,3,0,1,0,3,3,16,1447.1560661142832,1204.0
1,2,1,7,0,4,1,3,12,1143.981359690229,90.9
1,5,3,2,1,0,3,7,11,1494.8742099897565,602.0
1,0,0,3,0,11,3,0,9,1865.2288884429383,78.4
1,0,2,10,0,11,3,0,2,1818.4743346307848,1204.0
1,1,4,3,0,11,3,6,10,1719.6021859941961,1204.0
1,4,1,0,0,17,2,7,14,1888.6968194970866,1204.0
1,0,4,0,0,17,4,0,8,1411.268610713068,1204.0
1,3,1,0,0,17,2,5,12,1537.151886093364,1741.22
1,1,3,6,0,17,3,6,11,1483.209261745155,1204.0
1,0,6,3,0,20,4,0,4,1848.5889563833664,1204.0
1,2,3,0,0,7,1,5,1,1626.4659005677918,1204.0
1,4,3,3,1,14,5,4,16,1759.5241074166247,232.0
1,0,0,6,1,4,5,0,15,1456.3727066178824,2530.51
1,2,1,6,1,4,4,3,8,1302.105517053584,1204.0
1,1,2,6,0,17,2,6,4,1441.3161993474052,3204.0
1,2,3,9,0,17,3,3,3,1274.1761630385304,1204.0
1,4,1,10,1,17,3,4,13,1371.977084256077,1241.27
1,2,5,3,1,20,3,1,8,1586.366595804705,1183.62
1,3,1,6,1,17,4,2,15,1306.1555858360898,1204.0
1,2,2,7,1,17,5,1,14,1365.9305241409536,1523.4
1,2,2,0,0,11,4,3,14,1258.8225730898646,1204.0
1,2,1,9,0,11,1,1,11,1551.0846705771578,1204.0
1,3,4,1,0,20,3,2,8,1802.1317134158492,1204.0
1,3,2,6,0,20,2,2,14,1539.8626590529755,81.5
1,3,1,7,1,20,2,5,12,1664.2971790586535,1338.55
1,4,1,0,1,12,3,4,16,1402.3353720180871,1204.0
1,2,1,6,1,13,4,3,10,1408.2975789537275,1204.0
1,2,4,6,0,14,2,1,12,1434.1831807051763,1078.05
1,0,2,6,0,13,4,0,15,1691.8717537562416,602.0
1,2,2,6,0,13,5,3,16,1319.56013195868,1204.0
1,4,3,8,0,5,3,4,16,1666.905458759956,323.88
1,4,1,10,1,11,2,4,12,1350.1379733177914,1204.0
1,3,3,2,0,17,3,5,6,1354.3105159012223,80.13
1,3,0,7,0,17,4,5,12,1366.5639811962806,1000.0
